part,samples,accX,accY,accZ,gyroX,gyroY,gyroZ
x_rot,6363,2039.0,167.0,88.0,2718.0,-49.0,16.0
x_rot,6364,2213.0,-113.0,44.0,2665.0,0.0,47.0
x_rot,6365,2037.0,11.0,-105.0,2721.0,-16.0,25.0
x_rot,6366,2041.0,-170.0,-159.0,2695.0,-43.0,15.0
x_rot,6367,2222.0,-140.0,-93.0,2631.0,-21.0,26.0
x_rot,6368,1918.0,-105.0,-93.0,2333.0,-32.0,18.0
x_rot,6369,2140.0,-158.0,103.0,2376.0,-32.0,56.0
x_rot,6370,1896.0,-30.0,-135.0,2583.0,-163.0,-63.0
x_rot,6371,2049.0,-201.0,146.0,2521.0,-26.0,48.0
x_rot,6372,1828.0,43.0,71.0,2576.0,41.0,-5.0
x_rot,6373,2116.0,-68.0,242.0,2681.0,43.0,37.0
x_rot,6374,1836.0,-235.0,137.0,2489.0,-12.0,56.0
x_rot,6375,2014.0,9.0,156.0,2633.0,-26.0,40.0
x_rot,6376,1824.0,10.0,182.0,2620.0,-53.0,27.0
x_rot,6377,2222.0,-44.0,-276.0,2508.0,-96.0,-20.0
x_rot,6378,1877.0,-2.0,132.0,2249.0,-5.0,50.0
x_rot,6379,2149.0,55.0,-167.0,2317.0,-104.0,-21.0
x_rot,6380,2038.0,-91.0,-54.0,1964.0,5.0,8.0
x_rot,6381,2022.0,-111.0,195.0,2172.0,-22.0,59.0
x_rot,6382,2198.0,-41.0,100.0,2286.0,-14.0,30.0
x_rot,6383,1915.0,-39.0,-52.0,2025.0,8.0,53.0
x_rot,6384,1933.0,104.0,-138.0,2269.0,33.0,-3.0
x_rot,6385,2061.0,-6.0,18.0,2041.0,17.0,22.0
x_rot,6386,1969.0,-58.0,-155.0,2054.0,-23.0,38.0
x_rot,6387,2057.0,66.0,-154.0,2108.0,-58.0,-10.0
x_rot,6388,2008.0,21.0,-52.0,2122.0,-25.0,22.0
x_rot,6389,2231.0,1.0,148.0,2196.0,10.0,42.0
x_rot,6390,2373.0,54.0,-99.0,1758.0,7.0,73.0
x_rot,6391,1967.0,18.0,-45.0,2034.0,43.0,24.0
x_rot,6392,2021.0,91.0,132.0,2241.0,-71.0,6.0
x_rot,6393,1831.0,104.0,215.0,2379.0,101.0,40.0
x_rot,6394,1953.0,-215.0,78.0,2284.0,-32.0,12.0
x_rot,6395,2424.0,-183.0,40.0,2288.0,-23.0,94.0
x_rot,6396,1981.0,126.0,-87.0,1969.0,22.0,12.0
x_rot,6397,1926.0,15.0,-130.0,1975.0,-125.0,-33.0
x_rot,6398,2006.0,-42.0,-79.0,2182.0,42.0,25.0
x_rot,6399,2001.0,-139.0,603.0,2200.0,61.0,53.0
x_rot,6400,2088.0,-379.0,536.0,1875.0,45.0,58.0
x_rot,6401,2097.0,-127.0,479.0,1998.0,1.0,59.0
x_rot,6402,2107.0,-290.0,319.0,2170.0,-42.0,31.0
x_rot,6403,1952.0,-187.0,324.0,1634.0,27.0,20.0
x_rot,6404,1965.0,-100.0,-66.0,1696.0,11.0,18.0
x_rot,6405,2091.0,54.0,349.0,1490.0,18.0,22.0
x_rot,6406,1982.0,-234.0,292.0,1403.0,20.0,41.0
x_rot,6407,2059.0,-80.0,100.0,1354.0,-13.0,21.0
x_rot,6408,2062.0,-161.0,15.0,1097.0,-34.0,5.0
x_rot,6409,2180.0,-130.0,229.0,1174.0,-6.0,19.0
x_rot,6410,2069.0,2.0,124.0,938.0,-23.0,13.0
x_rot,6411,1998.0,-140.0,45.0,876.0,-21.0,8.0
x_rot,6412,2020.0,-76.0,208.0,919.0,139.0,64.0
x_rot,6413,1971.0,59.0,-340.0,1231.0,-47.0,5.0
x_rot,6414,2081.0,-208.0,-198.0,1629.0,-31.0,17.0
x_rot,6415,2058.0,72.0,-583.0,1576.0,-90.0,-6.0
x_rot,6416,2081.0,27.0,4.0,1236.0,8.0,27.0
x_rot,6417,2011.0,316.0,-198.0,1412.0,-30.0,-4.0
x_rot,6418,1895.0,53.0,75.0,1486.0,-42.0,-3.0
x_rot,6419,1914.0,67.0,102.0,1689.0,-19.0,39.0
x_rot,6420,1942.0,-100.0,-248.0,1603.0,-41.0,15.0
x_rot,6421,2207.0,-24.0,-384.0,1856.0,-18.0,8.0
x_rot,6422,1897.0,212.0,-228.0,2099.0,10.0,-36.0
x_rot,6423,2288.0,-37.0,-95.0,2222.0,-16.0,94.0
x_rot,6424,1924.0,83.0,-60.0,2308.0,68.0,46.0
x_rot,6425,1969.0,65.0,-63.0,2632.0,71.0,44.0
x_rot,6426,1874.0,166.0,2.0,2896.0,31.0,31.0
x_rot,6427,2072.0,60.0,6.0,2921.0,-35.0,41.0
x_rot,6428,1979.0,-94.0,-65.0,2752.0,-9.0,39.0
x_rot,6429,1591.0,1.0,406.0,2565.0,39.0,64.0
x_rot,6430,1690.0,95.0,-4.0,2569.0,-34.0,15.0
x_rot,6431,1346.0,-60.0,45.0,2479.0,9.0,15.0
x_rot,6432,1742.0,125.0,-177.0,2338.0,-118.0,-63.0
x_rot,6433,1799.0,-87.0,322.0,2018.0,51.0,26.0
x_rot,6434,2024.0,-12.0,-154.0,2040.0,-25.0,-43.0
x_rot,6435,2062.0,-31.0,173.0,1940.0,-7.0,31.0
x_rot,6436,1970.0,152.0,212.0,2065.0,6.0,34.0
x_rot,6437,1767.0,101.0,-114.0,2107.0,36.0,-14.0
x_rot,6438,2000.0,82.0,208.0,2041.0,59.0,48.0
x_rot,6439,1906.0,-3.0,433.0,2033.0,91.0,68.0
x_rot,6440,1763.0,1.0,-107.0,2006.0,-12.0,-22.0
x_rot,6441,2142.0,-134.0,-154.0,2141.0,-146.0,-36.0
x_rot,6442,1917.0,-137.0,66.0,2077.0,-28.0,63.0
x_rot,6443,2264.0,-47.0,-192.0,2256.0,41.0,40.0
x_rot,6444,2057.0,-148.0,-143.0,2135.0,-73.0,16.0
x_rot,6445,1960.0,98.0,-71.0,2130.0,-58.0,10.0
x_rot,6446,2346.0,-303.0,246.0,1920.0,30.0,98.0
x_rot,6447,2149.0,58.0,-270.0,2139.0,-89.0,-23.0
x_rot,6448,2245.0,-91.0,11.0,2198.0,-37.0,42.0
x_rot,6449,1788.0,200.0,-23.0,2350.0,0.0,3.0
x_rot,6450,2235.0,30.0,154.0,2457.0,0.0,73.0
x_rot,6451,1884.0,120.0,49.0,2643.0,-56.0,15.0
x_rot,6452,1918.0,51.0,425.0,2938.0,169.0,125.0
x_rot,6453,1946.0,-44.0,223.0,3059.0,15.0,18.0
x_rot,6454,2102.0,-66.0,164.0,3236.0,-48.0,33.0
x_rot,6455,1928.0,-114.0,325.0,3297.0,45.0,35.0
x_rot,6456,1656.0,-176.0,-132.0,3309.0,-85.0,-11.0
x_rot,6457,2080.0,-197.0,225.0,3138.0,-57.0,40.0
x_rot,6458,2422.0,-268.0,172.0,2741.0,-8.0,69.0
x_rot,6459,1799.0,-64.0,18.0,2255.0,11.0,9.0
x_rot,6460,1753.0,-131.0,-250.0,2391.0,-117.0,-52.0
x_rot,6461,1634.0,84.0,-122.0,2473.0,-40.0,3.0
x_rot,6462,2264.0,148.0,-175.0,2341.0,-12.0,9.0
x_rot,6463,2003.0,3.0,85.0,2435.0,20.0,23.0
x_rot,6464,1928.0,-26.0,-132.0,2525.0,48.0,28.0
x_rot,6465,1859.0,20.0,2.0,2577.0,-13.0,25.0
x_rot,6466,1556.0,89.0,95.0,2565.0,-34.0,34.0
x_rot,6467,2169.0,-132.0,133.0,2695.0,72.0,38.0
x_rot,6468,1881.0,-79.0,-160.0,2637.0,-70.0,-25.0
x_rot,6469,1944.0,159.0,43.0,2733.0,55.0,62.0
x_rot,6470,1710.0,-90.0,50.0,2535.0,-48.0,-11.0
x_rot,6471,2008.0,-287.0,-131.0,2259.0,-100.0,-22.0
x_rot,6472,2124.0,51.0,-78.0,2111.0,-5.0,-4.0
x_rot,6473,1912.0,-30.0,235.0,1847.0,-24.0,14.0
x_rot,6474,1828.0,-136.0,100.0,1730.0,-6.0,19.0
x_rot,6475,2376.0,-102.0,71.0,1870.0,47.0,44.0
x_rot,6476,1971.0,-207.0,-3.0,1875.0,-28.0,34.0
x_rot,6477,2133.0,45.0,-9.0,2016.0,-17.0,24.0
x_rot,6478,2022.0,-20.0,139.0,1995.0,-3.0,13.0
x_rot,6479,2124.0,1.0,187.0,1911.0,2.0,70.0
x_rot,6480,1754.0,47.0,-89.0,2081.0,-22.0,-37.0
x_rot,6481,1965.0,-57.0,248.0,2334.0,-28.0,25.0
x_rot,6482,2041.0,-119.0,33.0,2527.0,40.0,47.0
x_rot,6483,1951.0,68.0,-185.0,2403.0,-85.0,1.0
x_rot,6484,1978.0,21.0,111.0,2198.0,-3.0,9.0
x_rot,6485,1842.0,-38.0,10.0,2073.0,2.0,28.0
x_rot,6486,2420.0,-205.0,-7.0,2043.0,-81.0,22.0
x_rot,6487,1943.0,-73.0,144.0,1976.0,-13.0,42.0
x_rot,6488,1938.0,-48.0,34.0,1704.0,-24.0,38.0
x_rot,6489,1987.0,10.0,-143.0,1671.0,-10.0,12.0
x_rot,6490,2152.0,-232.0,13.0,1361.0,6.0,33.0
x_rot,6491,1909.0,-72.0,-108.0,1223.0,10.0,33.0
x_rot,6492,2051.0,8.0,-8.0,1300.0,-4.0,11.0
x_rot,6493,2208.0,-41.0,-141.0,1535.0,-31.0,3.0
x_rot,6494,1974.0,-156.0,-13.0,1577.0,-42.0,22.0
x_rot,6495,2204.0,-108.0,216.0,1850.0,-18.0,36.0
x_rot,6496,2076.0,-168.0,221.0,1925.0,-6.0,46.0
x_rot,6497,1911.0,-63.0,164.0,1874.0,-51.0,9.0
x_rot,6498,1913.0,-187.0,358.0,1339.0,-19.0,44.0
x_rot,6499,1970.0,-26.0,169.0,1098.0,-25.0,12.0
x_rot,6500,2055.0,-12.0,-5.0,1016.0,-9.0,-5.0
x_rot,6501,1984.0,95.0,-14.0,1052.0,-27.0,9.0
x_rot,6502,2047.0,-4.0,204.0,981.0,-25.0,13.0
x_rot,6503,2161.0,44.0,-92.0,1093.0,3.0,11.0
x_rot,6504,2032.0,-30.0,190.0,1072.0,19.0,31.0
x_rot,6505,1938.0,-128.0,0.0,977.0,-7.0,22.0
x_rot,6506,2062.0,17.0,-147.0,1113.0,-21.0,-5.0
x_rot,6507,2046.0,-116.0,130.0,1132.0,-28.0,-8.0
x_rot,6508,1992.0,-181.0,190.0,980.0,-22.0,-7.0
x_rot,6509,1984.0,47.0,89.0,842.0,-25.0,17.0
x_rot,6510,2010.0,113.0,-198.0,913.0,22.0,13.0
x_rot,6511,2059.0,-280.0,408.0,924.0,-4.0,12.0
x_rot,6512,2061.0,-62.0,133.0,929.0,-9.0,12.0
x_rot,6513,2062.0,107.0,-256.0,954.0,13.0,17.0
x_rot,6514,1894.0,-11.0,39.0,974.0,-11.0,18.0
x_rot,6515,2023.0,-80.0,76.0,1062.0,9.0,-3.0
x_rot,6516,2195.0,-146.0,155.0,1057.0,-33.0,23.0
x_rot,6517,2179.0,-149.0,58.0,921.0,-21.0,16.0
x_rot,6518,2060.0,-75.0,-130.0,834.0,-23.0,-7.0
x_rot,6519,1995.0,-45.0,-50.0,749.0,-19.0,5.0
x_rot,6520,1994.0,-105.0,36.0,794.0,-5.0,-1.0
x_rot,6521,2112.0,-116.0,84.0,867.0,-11.0,24.0
x_rot,6522,2012.0,0.0,-160.0,950.0,-59.0,-38.0
x_rot,6523,2062.0,170.0,-62.0,968.0,-71.0,-4.0
x_rot,6524,2110.0,-133.0,346.0,952.0,4.0,29.0
x_rot,6525,2007.0,-130.0,53.0,818.0,-3.0,11.0
x_rot,6526,1915.0,157.0,-293.0,935.0,13.0,-19.0
x_rot,6527,2036.0,-106.0,125.0,780.0,19.0,14.0
x_rot,6528,1949.0,-100.0,-95.0,760.0,-37.0,-14.0
x_rot,6529,2060.0,-88.0,116.0,811.0,-2.0,18.0
x_rot,6530,1963.0,-46.0,80.0,771.0,16.0,17.0
x_rot,6531,2023.0,-267.0,297.0,550.0,-3.0,16.0
x_rot,6532,2042.0,-30.0,164.0,595.0,12.0,20.0
x_rot,6533,2050.0,-71.0,-214.0,525.0,-4.0,-2.0
x_rot,6534,2055.0,-63.0,225.0,574.0,-25.0,-7.0
x_rot,6535,2070.0,36.0,4.0,705.0,-7.0,11.0
x_rot,6536,1955.0,-137.0,-43.0,692.0,-19.0,-15.0
x_rot,6537,2043.0,-119.0,62.0,814.0,-5.0,-11.0
x_rot,6538,2036.0,-200.0,333.0,655.0,14.0,13.0
x_rot,6539,2076.0,-97.0,98.0,470.0,20.0,16.0
x_rot,6540,2037.0,1.0,-139.0,411.0,-6.0,2.0
x_rot,6541,2012.0,-6.0,14.0,429.0,-13.0,7.0
x_rot,6542,2078.0,-107.0,88.0,536.0,8.0,25.0
x_rot,6543,2019.0,-113.0,188.0,16.0,7.0,2.0
x_rot,6544,2067.0,11.0,-63.0,31.0,23.0,1.0
x_rot,6545,2015.0,-13.0,-94.0,-20.0,-18.0,-22.0
x_rot,6546,2066.0,-132.0,-129.0,318.0,-22.0,-22.0
x_rot,6547,2026.0,-250.0,414.0,249.0,16.0,13.0
x_rot,6548,2057.0,8.0,-182.0,-315.0,58.0,6.0
x_rot,6549,2004.0,-98.0,92.0,-572.0,-47.0,-21.0
x_rot,6550,2035.0,88.0,-159.0,-400.0,-22.0,-13.0
x_rot,6551,1997.0,-100.0,-66.0,-252.0,-22.0,-14.0
x_rot,6552,1997.0,-186.0,153.0,257.0,7.0,-3.0
x_rot,6553,2031.0,-89.0,35.0,267.0,2.0,0.0
x_rot,6554,2041.0,14.0,-2.0,95.0,-32.0,-8.0
x_rot,6555,2011.0,-69.0,56.0,-139.0,-35.0,-6.0
x_rot,6556,2026.0,-94.0,185.0,-195.0,19.0,2.0
x_rot,6557,2044.0,12.0,-26.0,-191.0,-22.0,-20.0
x_rot,6558,2033.0,-34.0,28.0,-70.0,28.0,-9.0
x_rot,6559,2043.0,-69.0,166.0,19.0,24.0,6.0
x_rot,6560,2033.0,-112.0,-64.0,-302.0,-19.0,-6.0
x_rot,6561,2052.0,-1.0,79.0,-205.0,-31.0,-7.0
x_rot,6562,2049.0,7.0,-108.0,-182.0,-3.0,-6.0
x_rot,6563,2055.0,-183.0,247.0,-168.0,19.0,9.0
x_rot,6564,2042.0,-95.0,-145.0,223.0,-17.0,-8.0
x_rot,6565,1967.0,28.0,-29.0,582.0,-22.0,-22.0
x_rot,6566,2043.0,-207.0,63.0,191.0,39.0,4.0
x_rot,6567,2061.0,-68.0,-10.0,-38.0,18.0,-26.0
x_rot,6568,2024.0,-26.0,68.0,-264.0,11.0,-10.0
x_rot,6569,2035.0,-96.0,-19.0,-808.0,-7.0,-17.0
x_rot,6570,2049.0,-69.0,85.0,-765.0,52.0,8.0
x_rot,6571,2123.0,-85.0,-63.0,-501.0,3.0,-9.0
x_rot,6572,2020.0,-82.0,-88.0,-165.0,-25.0,-2.0
x_rot,6573,2058.0,21.0,-49.0,176.0,12.0,2.0
x_rot,6574,2031.0,-98.0,6.0,270.0,-3.0,8.0
x_rot,6575,2003.0,-137.0,139.0,5.0,-1.0,6.0
x_rot,6576,2066.0,-65.0,-173.0,-143.0,6.0,-2.0
x_rot,6577,2003.0,-27.0,-200.0,20.0,-61.0,-27.0
x_rot,6578,2073.0,-129.0,140.0,-126.0,8.0,1.0
x_rot,6579,2047.0,-1.0,223.0,-357.0,30.0,4.0
x_rot,6580,2016.0,-23.0,-298.0,-423.0,-41.0,-25.0
x_rot,6581,2066.0,-132.0,128.0,-409.0,3.0,-9.0
x_rot,6582,2044.0,-146.0,66.0,-314.0,12.0,-1.0
x_rot,6583,2027.0,-67.0,2.0,-141.0,-12.0,0.0
x_rot,6584,2097.0,-4.0,79.0,-407.0,-6.0,-3.0
x_rot,6585,2025.0,-61.0,31.0,-436.0,-50.0,-14.0
x_rot,6586,2025.0,-84.0,-36.0,-374.0,-4.0,-11.0
x_rot,6587,2059.0,-141.0,104.0,-229.0,65.0,5.0
x_rot,6588,2043.0,-41.0,-176.0,75.0,17.0,4.0
x_rot,6589,2046.0,-48.0,48.0,208.0,-12.0,4.0
x_rot,6590,2061.0,-32.0,-11.0,372.0,-21.0,0.0
x_rot,6591,2016.0,-110.0,208.0,311.0,13.0,6.0
x_rot,6592,2063.0,-64.0,-43.0,159.0,-19.0,-10.0
x_rot,6593,2000.0,-99.0,8.0,76.0,-29.0,-17.0
x_rot,6594,2071.0,-154.0,459.0,-130.0,115.0,43.0
x_rot,6595,2022.0,26.0,40.0,-361.0,-28.0,-8.0
x_rot,6596,2007.0,-58.0,-50.0,-510.0,-12.0,-6.0
x_rot,6597,2030.0,-105.0,175.0,-180.0,42.0,7.0
x_rot,6598,2065.0,-45.0,-36.0,74.0,26.0,21.0
x_rot,6599,2027.0,-19.0,-34.0,265.0,-24.0,3.0
x_rot,6600,2031.0,-108.0,61.0,302.0,1.0,4.0
x_rot,6601,2027.0,-80.0,-17.0,141.0,-20.0,-5.0
x_rot,6602,2052.0,102.0,50.0,261.0,-18.0,-19.0
x_rot,6603,2026.0,3.0,-35.0,362.0,-28.0,-27.0
x_rot,6604,2043.0,-149.0,312.0,136.0,58.0,13.0
x_rot,6605,2036.0,-38.0,-12.0,-83.0,16.0,5.0
x_rot,6606,2053.0,-38.0,40.0,-79.0,-31.0,-17.0
x_rot,6607,2016.0,-83.0,1.0,-111.0,16.0,5.0
x_rot,6608,2089.0,-41.0,717.0,-76.0,90.0,13.0
x_rot,6609,2008.0,-35.0,191.0,-310.0,-9.0,-4.0
x_rot,6610,2052.0,-56.0,-118.0,-397.0,4.0,-2.0
x_rot,6611,2009.0,-23.0,25.0,-389.0,-7.0,-9.0
x_rot,6612,2083.0,-135.0,137.0,-370.0,32.0,-9.0
x_rot,6613,2027.0,-120.0,294.0,-19.0,7.0,-2.0
x_rot,6614,2056.0,20.0,-97.0,-115.0,-4.0,-10.0
x_rot,6615,2038.0,-134.0,85.0,-38.0,5.0,-3.0
x_rot,6616,2043.0,-57.0,33.0,-29.0,-3.0,1.0
x_rot,6617,2041.0,-67.0,26.0,-27.0,4.0,-4.0
x_rot,6618,2038.0,-64.0,31.0,-23.0,4.0,1.0
x_rot,6619,2032.0,-75.0,37.0,-22.0,1.0,-7.0
x_rot,6620,2041.0,-57.0,24.0,-22.0,1.0,-1.0
x_rot,6621,2030.0,-57.0,6.0,-15.0,7.0,-7.0
x_rot,6622,2038.0,-68.0,21.0,-15.0,11.0,-7.0
x_rot,6623,2046.0,-66.0,0.0,-10.0,25.0,-7.0
x_rot,6624,2042.0,-72.0,12.0,0.0,34.0,-12.0
x_rot,6625,2049.0,-67.0,20.0,-7.0,40.0,-12.0
x_rot,6626,2048.0,-67.0,13.0,-5.0,57.0,-8.0
x_rot,6627,2039.0,-63.0,34.0,-9.0,68.0,-9.0
x_rot,6628,2041.0,-61.0,30.0,-10.0,73.0,-7.0
x_rot,6629,2044.0,-49.0,13.0,-18.0,65.0,-10.0
x_rot,6630,2046.0,-79.0,40.0,-28.0,76.0,-10.0
x_rot,6631,2053.0,-49.0,34.0,-16.0,78.0,-12.0
x_rot,6632,2038.0,-46.0,64.0,-12.0,56.0,-10.0
x_rot,6633,2034.0,-52.0,46.0,0.0,44.0,-8.0
x_rot,6634,2036.0,-56.0,41.0,-1.0,38.0,-8.0
x_rot,6635,2044.0,-59.0,24.0,-5.0,24.0,-8.0
x_rot,6636,2046.0,-49.0,32.0,4.0,16.0,-6.0
x_rot,6637,2047.0,-64.0,40.0,2.0,9.0,-7.0
x_rot,6638,2037.0,-64.0,56.0,1.0,-4.0,-5.0
x_rot,6639,2052.0,-58.0,49.0,-1.0,-17.0,-3.0
x_rot,6640,2035.0,-53.0,42.0,-2.0,-22.0,-5.0
x_rot,6641,2032.0,-66.0,38.0,1.0,-26.0,-2.0
x_rot,6642,2030.0,-72.0,26.0,-1.0,-26.0,-4.0
x_rot,6643,2030.0,-58.0,44.0,0.0,-24.0,-3.0
x_rot,6644,2037.0,-50.0,17.0,-1.0,-21.0,-4.0
x_rot,6645,2040.0,-63.0,35.0,6.0,-14.0,0.0
x_rot,6646,2040.0,-58.0,34.0,-4.0,-13.0,-1.0
x_rot,6647,2047.0,-60.0,38.0,2.0,-12.0,-10.0
x_rot,6648,2053.0,-64.0,12.0,-2.0,-15.0,-5.0
x_rot,6649,2045.0,-54.0,37.0,5.0,-10.0,-2.0
x_rot,6650,2041.0,-62.0,45.0,-3.0,-10.0,-2.0
x_rot,6651,2037.0,-52.0,32.0,7.0,-13.0,2.0
x_rot,6652,2052.0,-54.0,25.0,0.0,-15.0,-6.0
x_rot,6653,2043.0,-59.0,16.0,5.0,-13.0,-7.0
x_rot,6654,2057.0,-71.0,23.0,8.0,-3.0,-4.0
x_rot,6655,2034.0,-63.0,41.0,11.0,-9.0,-3.0
x_rot,6656,2032.0,-56.0,19.0,3.0,-9.0,0.0
x_rot,6657,2053.0,-68.0,41.0,7.0,-17.0,-4.0
x_rot,6658,2038.0,-59.0,27.0,-3.0,-25.0,0.0
x_rot,6659,2035.0,-66.0,24.0,6.0,-35.0,-2.0
x_rot,6660,2038.0,-56.0,40.0,4.0,-29.0,-1.0
x_rot,6661,2042.0,-71.0,29.0,6.0,-30.0,2.0
x_rot,6662,2033.0,-62.0,32.0,3.0,-28.0,1.0
x_rot,6663,2053.0,-52.0,27.0,7.0,-21.0,-4.0
x_rot,6664,2054.0,-57.0,33.0,2.0,-10.0,-4.0
x_rot,6665,2030.0,-70.0,17.0,-11.0,-7.0,1.0
x_rot,6666,2035.0,-60.0,22.0,1.0,-7.0,0.0
x_rot,6667,2034.0,-71.0,19.0,0.0,-6.0,-8.0
x_rot,6668,2045.0,-61.0,21.0,-2.0,-1.0,-4.0
x_rot,6669,2032.0,-63.0,36.0,0.0,-7.0,-4.0
x_rot,6670,2038.0,-53.0,33.0,2.0,-3.0,-5.0
x_rot,6671,2026.0,-55.0,20.0,-2.0,-13.0,-3.0
x_rot,6672,2059.0,-72.0,12.0,4.0,-4.0,-1.0
x_rot,6673,2042.0,-64.0,56.0,0.0,-9.0,-2.0
x_rot,6674,2042.0,-60.0,39.0,2.0,-14.0,-6.0
x_rot,6675,2040.0,-63.0,29.0,-1.0,-14.0,-12.0
x_rot,6676,2043.0,-59.0,29.0,0.0,-10.0,-5.0
x_rot,6677,2048.0,-60.0,36.0,-2.0,-12.0,-7.0
x_rot,6678,2051.0,-52.0,17.0,-2.0,-7.0,0.0
x_rot,6679,2033.0,-60.0,36.0,6.0,-7.0,-4.0
x_rot,6680,2055.0,-65.0,20.0,-1.0,-7.0,-1.0
x_rot,6681,2037.0,-61.0,27.0,7.0,-7.0,-4.0
x_rot,6682,2042.0,-65.0,12.0,4.0,-11.0,-4.0
x_rot,6683,2052.0,-66.0,29.0,6.0,-9.0,-4.0
x_rot,6684,2048.0,-63.0,36.0,3.0,-17.0,0.0
x_rot,6685,2044.0,-70.0,28.0,1.0,-17.0,-2.0
x_rot,6686,2028.0,-65.0,36.0,6.0,-21.0,-2.0
x_rot,6687,2032.0,-72.0,41.0,8.0,-21.0,-3.0
x_rot,6688,2034.0,-63.0,38.0,11.0,-22.0,-3.0
x_rot,6689,2035.0,-66.0,36.0,5.0,-28.0,-4.0
x_rot,6690,2038.0,-68.0,29.0,6.0,-32.0,0.0
x_rot,6691,2050.0,-67.0,30.0,4.0,-30.0,2.0
x_rot,6692,2038.0,-57.0,34.0,-6.0,-29.0,-1.0
x_rot,6693,2050.0,-67.0,33.0,-5.0,-30.0,0.0
x_rot,6694,2045.0,-66.0,11.0,5.0,-34.0,-2.0
x_rot,6695,2036.0,-68.0,16.0,0.0,-34.0,-1.0
x_rot,6696,2034.0,-74.0,43.0,-2.0,-36.0,-1.0
x_rot,6697,2044.0,-56.0,30.0,0.0,-36.0,1.0
x_rot,6698,2050.0,-53.0,16.0,3.0,-49.0,1.0
x_rot,6699,2048.0,-60.0,41.0,-2.0,-44.0,-6.0
x_rot,6700,2059.0,-67.0,12.0,3.0,-21.0,-1.0
x_rot,6701,2040.0,-71.0,39.0,-3.0,-13.0,-4.0
x_rot,6702,2034.0,-57.0,20.0,2.0,-7.0,2.0
x_rot,6703,2032.0,-54.0,24.0,5.0,-9.0,-1.0
x_rot,6704,2049.0,-62.0,27.0,3.0,-6.0,-4.0
x_rot,6705,2026.0,-65.0,20.0,4.0,-7.0,-2.0
x_rot,6706,2038.0,-57.0,25.0,-4.0,-10.0,-3.0
x_rot,6707,2043.0,-58.0,25.0,-2.0,-9.0,2.0
x_rot,6708,2049.0,-52.0,20.0,-1.0,-3.0,-6.0
x_rot,6709,2039.0,-65.0,27.0,0.0,-7.0,-8.0
x_rot,6710,2045.0,-63.0,38.0,4.0,-10.0,-5.0
x_rot,6711,2047.0,-55.0,16.0,5.0,-9.0,0.0
x_rot,6712,2037.0,-69.0,20.0,4.0,-6.0,0.0
x_rot,6713,2048.0,-64.0,8.0,0.0,-9.0,-2.0
x_rot,6714,2041.0,-56.0,33.0,5.0,-6.0,-3.0
x_rot,6715,2043.0,-60.0,9.0,4.0,-9.0,-5.0
x_rot,6716,2050.0,-73.0,21.0,5.0,-12.0,-2.0
x_rot,6717,2048.0,-57.0,32.0,7.0,-2.0,0.0
x_rot,6718,2046.0,-64.0,25.0,8.0,-6.0,-2.0
x_rot,6719,2038.0,-67.0,23.0,-1.0,-10.0,-1.0
x_rot,6720,2042.0,-50.0,32.0,-1.0,-5.0,-4.0
x_rot,6721,2049.0,-80.0,28.0,6.0,-12.0,-8.0
x_rot,6722,2044.0,-56.0,32.0,-1.0,-1.0,-1.0
x_rot,6723,2037.0,-69.0,36.0,-1.0,-13.0,-5.0
x_rot,6724,2038.0,-59.0,24.0,1.0,-9.0,-3.0
x_rot,6725,2048.0,-51.0,17.0,2.0,-13.0,-1.0
x_rot,6726,2041.0,-33.0,-23.0,-1.0,-25.0,-9.0
x_rot,6727,2044.0,-58.0,28.0,-6.0,-5.0,-4.0
x_rot,6728,2030.0,-64.0,20.0,3.0,-8.0,-5.0
x_rot,6729,2036.0,-63.0,16.0,3.0,-4.0,1.0
x_rot,6730,2053.0,-43.0,-11.0,4.0,13.0,6.0
x_rot,6731,2041.0,-50.0,-9.0,2.0,-33.0,-8.0
x_rot,6732,2034.0,-44.0,-1.0,2.0,19.0,11.0
x_rot,6733,2041.0,-67.0,57.0,2.0,21.0,8.0
x_rot,6734,2030.0,-61.0,15.0,-1.0,2.0,-3.0
x_rot,6735,2042.0,-59.0,22.0,0.0,-2.0,-1.0
x_rot,6736,2035.0,-64.0,13.0,-1.0,-8.0,-2.0
x_rot,6737,2046.0,-59.0,23.0,-3.0,-12.0,-8.0
x_rot,6738,2039.0,-69.0,17.0,-2.0,-9.0,-4.0
x_rot,6739,2055.0,-56.0,34.0,-6.0,-11.0,-5.0
x_rot,6740,2032.0,-64.0,31.0,-9.0,-8.0,-8.0
x_rot,6741,2049.0,-45.0,34.0,-18.0,-6.0,-9.0
x_rot,6742,2043.0,-51.0,31.0,-51.0,-5.0,-6.0
x_rot,6743,2031.0,-39.0,37.0,-75.0,1.0,-7.0
x_rot,6744,2041.0,-66.0,1.0,-71.0,7.0,-2.0
x_rot,6745,2041.0,-77.0,-6.0,-38.0,-5.0,-1.0
x_rot,6746,2033.0,-76.0,13.0,-19.0,5.0,-3.0
x_rot,6747,2029.0,-57.0,30.0,-22.0,-1.0,-3.0
x_rot,6748,2023.0,-39.0,49.0,-42.0,-1.0,-5.0
x_rot,6749,2042.0,-50.0,22.0,-53.0,4.0,-6.0
x_rot,6750,2042.0,-73.0,24.0,-65.0,1.0,-6.0
x_rot,6751,2049.0,-78.0,12.0,-44.0,-2.0,-6.0
